general,item_item,popularity,recommended,test,user,user_user,associations,content
[439],"[106, 3836, 217]","[97, 151, 94, 2992]","[97, 151, 75, 106, 172, 94, 2992, 439, 3836, 217]",[172],cb2d3e2a-9612-51de-b940-3d14609c0b32,,,"[75, 172]"
,[1971],,"[97, 75, 172, 94, 106, 151, 1025, 92, 114, 1971]",[75],c46b9cf7-a010-52e6-9b56-eb638c4b0948,"[94, 114]",,"[97, 75, 172, 106, 151, 1025, 92]"
[1435],"[523, 1655, 112]",,"[97, 151, 1435, 278, 1811, 115, 91, 523, 1655, 112]",[94],76c7758f-93c3-5f7b-89ec-f8ac059430fc,,,"[97, 151, 278, 1811, 115, 91]"
"[278, 3484, 1310]","[157, 3486]","[171, 75, 2992]","[278, 3484, 3514, 157, 171, 3486, 1310, 75, 3611, 2992]",[3485],0fe0f664-421e-5d63-98bb-9df39c5ce3bf,,,"[3514, 3611]"
,"[1306, 474, 90]",[151],"[82, 97, 151, 114, 723, 1306, 106, 474, 115, 90]",[175],e3caaf1d-5698-5a1f-bb13-b1b28c7d2ead,"[82, 97, 723, 106, 115]",,[114]
[175],,,"[734, 159, 153, 91, 98, 106, 175, 82, 167, 94]",[91],2aa2ba0a-aa40-541d-9a7d-885f2d146dfb,"[159, 153, 91, 98, 106, 82, 167, 94]",[734],
[439],"[114, 205]","[131, 106]","[114, 131, 2969, 164, 106, 97, 205, 3171, 439, 90]",[91],340098d1-92b4-574e-a020-95bc1a8b4af8,"[97, 3171]",,"[2969, 164, 90]"
"[723, 3827]",[95],,"[115, 151, 2992, 97, 94, 95, 217, 131, 723, 3827]",[97],af5fad98-5553-58fa-84a1-f22656a8cde3,"[115, 151, 97, 131]",,"[2992, 94, 217]"
[230],"[114, 1025, 1971, 75]",[97],"[114, 2813, 1025, 230, 167, 1971, 94, 75, 97, 173]",[115],2941fada-851e-548c-9291-88ae1cdff683,[94],[173],"[2813, 167]"
"[1435, 2315]","[1655, 523]",[94],"[94, 1435, 151, 115, 1655, 172, 523, 91, 278, 2315]",[97],0848e525-bfc7-5294-be57-8ccc3a0d7ee9,,,"[151, 115, 172, 91, 278]"
"[95, 145, 1016, 1435]","[112, 1655]",,"[1811, 217, 112, 1673, 95, 1655, 151, 145, 1016, 1435]",[94],f9747008-aab7-5b33-9cd2-88763800cc6c,,,"[1811, 217, 1673, 151]"
"[84, 1435]",,[175],"[97, 84, 153, 217, 1435, 106, 115, 175, 1811, 671]",[278],dc80461f-23bb-5606-8058-f4ff2f33fb32,,,"[97, 153, 217, 106, 115, 1811, 671]"
,[112],"[94, 2992]","[94, 97, 2992, 1811, 115, 1025, 172, 278, 112, 106]",[97],88867c37-0103-5c37-9cc6-ce879cf7c5f1,,,"[97, 1811, 115, 1025, 172, 278, 106]"
,,"[94, 2992]","[97, 151, 94, 91, 278, 1811, 2992, 172, 1025, 106]",[1811],cd3991b0-2e48-5425-bd90-d59cd7022525,,,"[97, 151, 91, 278, 1811, 172, 1025, 106]"
,,"[2992, 94]","[97, 151, 91, 278, 1811, 172, 2992, 106, 1025, 94]",[2813],3455e568-c65a-52d6-95ee-c563f00bdb79,,,"[97, 151, 91, 278, 1811, 172, 106, 1025]"
"[150, 95]","[217, 825, 112]","[2992, 94]","[97, 217, 150, 825, 278, 112, 2992, 94, 95, 3514]",[112],f78c32cd-0355-5406-b92a-f26b79e0d834,,,"[97, 278, 3514]"
,,"[94, 2992, 98]","[97, 151, 94, 115, 278, 1811, 91, 2992, 98, 1025]",[1811],8514e446-02f6-548c-969d-834351f19623,,,"[97, 151, 115, 278, 1811, 91, 1025]"
,,"[94, 2992]","[97, 151, 115, 94, 91, 2992, 106, 1811, 278, 172]",[131],2a465c60-88a9-5052-80b7-4289efdd7eeb,,,"[97, 151, 115, 91, 106, 1811, 278, 172]"
"[3481, 1435]",,"[94, 2992]","[97, 151, 94, 1811, 115, 278, 2992, 106, 3481, 1435]",[94],9ae342de-13ea-599b-ba10-a1ffdb86c3ff,,,"[97, 151, 1811, 115, 278, 106]"
,[114],"[94, 2992, 98]","[94, 91, 1025, 2992, 97, 115, 172, 114, 106, 98]",[278],bb6d3c9c-e98c-5a67-bb37-8b745b188a6d,,,"[91, 1025, 97, 115, 172, 106]"
,,"[2992, 94]","[97, 91, 2992, 278, 94, 1025, 1811, 151, 106, 172]",[1811],b9301610-947c-5594-b6dc-f70fe95d1e35,,,"[97, 91, 278, 1025, 1811, 151, 106, 172]"
"[107, 1016]","[1655, 112, 1673]","[115, 97, 151]","[1655, 115, 97, 151, 172, 112, 1673, 107, 1016, 106]",[151 131],3d6609a4-71ed-5b08-828e-eb38a17fedd6,,,"[172, 106]"
,,"[94, 2992]","[97, 151, 115, 1811, 94, 278, 91, 2992, 106, 1025]",[2813],654b3c12-7ec2-5cc0-b6b1-8944937e7169,,,"[97, 151, 115, 1811, 278, 91, 106, 1025]"
[1435],[847],"[115, 94, 106, 172]","[97, 151, 115, 1435, 847, 94, 92, 106, 1025, 172]",[151],d4d93072-d02b-5f8c-af60-4dfbb10af340,,,"[97, 151, 92, 1025]"
[107],"[1655, 112, 523, 91, 1673, 1811]","[151, 97]","[1655, 151, 112, 523, 97, 91, 1673, 107, 1811, 94]",[ 75 131],d69af184-5105-5380-8605-4190a920999b,[94],,
"[1435, 2315]","[1655, 523]",[94],"[151, 94, 115, 1435, 1811, 278, 1655, 523, 91, 2315]",[2813],612deded-5424-5bc9-a8be-05f569e6b0d5,,,"[151, 115, 1811, 278, 91]"
"[1435, 1016]","[112, 84, 1655]",,"[217, 1811, 97, 112, 2315, 84, 1435, 151, 1655, 1016]",[98],43090649-26f4-5c22-bfc5-dbcf9bfeebd5,,,"[217, 1811, 97, 2315, 151]"
,,[173],"[98, 75, 115, 91, 167, 2969, 114, 94, 173, 151]",[75],5da929c4-c9ac-588c-8306-20a90e3296c8,"[75, 115, 91, 167, 94, 151]",,"[98, 2969, 114]"
[217],,"[94, 2992]","[97, 151, 1811, 115, 94, 278, 2992, 217, 91, 1025]",[97],1c33b8ee-4312-5804-9cd2-d5f208a91e1b,,,"[97, 151, 1811, 115, 278, 91, 1025]"
"[145, 1435, 150]",[3025],[92],"[1655, 145, 523, 1435, 1811, 150, 92, 2020, 109, 3025]",[278],3b43aada-f187-5feb-8b8d-bd9ad8e79b71,,,"[1655, 523, 1811, 2020, 109]"
,,[92],"[75, 91, 2969, 115, 94, 97, 172, 167, 92, 114]",[75],4212ea35-389c-5fc4-b69a-d45fe5e7cc9b,"[75, 91, 115, 94, 97, 172, 167]",,"[2969, 114]"
[1435],,[94],"[97, 151, 94, 1435, 278, 1811, 115, 91, 1025, 106]",[97],1ad7b706-a2fc-5d7b-b62b-92a03eacdca6,,,"[97, 151, 278, 1811, 115, 91, 1025, 106]"
[1435],,"[94, 2992]","[94, 115, 91, 1435, 2992, 172, 1025, 278, 151, 106]",[94],45d8036e-f3c1-5076-a8d0-603fc58118ad,,,"[115, 91, 172, 1025, 278, 151, 106]"
"[1435, 2315, 1310, 217]","[150, 523]",[94],"[1435, 278, 1811, 94, 2315, 150, 523, 1310, 3611, 217]",[2813],7242b27f-a583-5c3b-811d-d972366f4129,,,"[278, 1811, 3611]"
,,"[94, 2992]","[97, 151, 115, 91, 106, 94, 2992, 172, 1811, 278]",[278],c3c38964-3aa3-5519-9d36-2cd7e3dd7c85,,,"[97, 151, 115, 91, 106, 172, 1811, 278]"
[1435],,"[94, 2992]","[151, 1435, 94, 115, 278, 91, 2992, 1811, 1025, 172]",[115],b39b0291-3842-5f21-9865-3cdc4f3c50ff,,,"[151, 115, 278, 91, 1811, 1025, 172]"
"[1435, 109]",[523],"[115, 94, 167]","[151, 98, 115, 278, 1435, 1811, 523, 109, 94, 167]",[94],7c7f53c1-bfbb-5a11-9366-13a14e4dbd94,,,"[151, 98, 278, 1811]"
"[145, 150, 1016]",,[131],"[131, 145, 75, 1655, 95, 523, 150, 1016, 115, 102]",[75],2b43f3d8-fca9-535e-b997-d32106cb7894,"[75, 115]",,"[1655, 95, 523, 102]"
"[84, 2315, 82]",,"[106, 172]","[84, 151, 106, 1655, 112, 1811, 172, 2315, 523, 82]",[1034],3970d9a4-ede1-51fe-a6fe-fd311e7c89e3,,,"[151, 1655, 112, 1811, 523]"
"[95, 145]","[825, 112]",,"[97, 150, 151, 825, 112, 95, 278, 106, 145, 2315]",[84],9180a0ec-ce6f-5515-852f-2a95f33a7aba,,,"[97, 150, 151, 278, 106, 2315]"
[1435],[1655],"[106, 175]","[92, 97, 151, 2774, 115, 1435, 106, 3481, 1655, 175]",[92],25de1d24-aecd-54fc-96bb-785ce3b4447a,[3481],,"[92, 97, 151, 2774, 115]"
[1435],"[1655, 112]",[106],"[92, 97, 2774, 91, 115, 151, 106, 1435, 1655, 112]",[92],39279666-d0e9-565c-a51b-538cb71e7afe,,,"[92, 97, 2774, 91, 115, 151]"
"[217, 3607, 3834, 2315]",[151],,"[2438, 192, 3827, 217, 151, 3607, 3834, 3829, 2315, 167]",[75],ab52ca8a-4f29-51e7-b2e0-c9a73d6007b5,,,"[2438, 192, 3827, 3829, 167]"
"[150, 1435]","[1673, 1655, 523, 112, 1811]","[115, 151]","[1673, 1655, 523, 112, 115, 1811, 151, 94, 150, 1435]",[ 75 131],24a62a38-b2c1-5f9a-ab68-1016cdd3f2a5,[94],,
,,"[94, 2992, 98]","[97, 94, 115, 91, 151, 2992, 1025, 1811, 98, 278]",[97],cedb6183-9f9e-5027-beaf-41ec03a283a2,,,"[97, 115, 91, 151, 1025, 1811, 278]"
"[1435, 84]",,[94],"[151, 97, 94, 115, 172, 106, 1435, 91, 84, 278]",[2969],b297f90e-9d79-50c0-b2aa-7122bb77dc2d,,,"[151, 97, 115, 172, 106, 91, 278]"
[3484],"[157, 109, 3505]",[98],"[157, 1811, 109, 3505, 98, 3481, 97, 3484, 115, 91]",[150],7407ccc6-8e55-5eff-83c2-277353a96f8e,[3481],,"[1811, 97, 115, 91]"
[1435],[523],[2992],"[97, 151, 115, 1811, 278, 1435, 106, 2992, 172, 523]",[167],07fcfd51-3d94-5d46-a220-6833f9f40177,,,"[97, 151, 115, 1811, 278, 106, 172]"
,[523],"[94, 98, 2992]","[151, 94, 97, 115, 1811, 278, 1025, 98, 2992, 523]",[2870],f31cd128-ac02-5fbe-8e43-2d13880fe13c,,,"[151, 97, 115, 1811, 278, 1025]"
[1435],,"[94, 2992]","[94, 151, 115, 172, 2992, 91, 278, 1435, 106, 1811]",[151],dfca0972-ca78-5a31-82d4-a2aff5743399,,,"[151, 115, 172, 91, 278, 106, 1811]"
[1435],"[523, 112]","[2992, 94]","[97, 151, 1811, 278, 91, 2992, 94, 1435, 523, 112]",[94],d47b3177-06b6-5099-bb8a-815cd305101c,,,"[97, 151, 1811, 278, 91]"
"[84, 157, 1673]","[2813, 1435]",[98],"[1811, 84, 150, 97, 157, 1673, 2813, 1435, 106, 98]",[94],0dd1ff43-7d66-5e73-8424-cb6c30121364,,,"[1811, 150, 97, 106]"
[1435],[523],[2992],"[151, 97, 1811, 115, 278, 91, 2992, 1025, 523, 1435]",[474],002f52c8-c618-5260-bd8b-619be5226417,,,"[151, 97, 1811, 115, 278, 91, 1025]"
[1435],,"[94, 2992]","[151, 94, 115, 91, 1025, 1435, 2992, 278, 172, 106]",[278],d82fe8dc-ca54-5b88-80ed-1eecdf7c25c4,,,"[151, 115, 91, 1025, 278, 172, 106]"
[1435],[1655],"[94, 2992, 131]","[94, 115, 151, 1435, 172, 1811, 2992, 278, 131, 1655]",[151],8e5eac04-b877-5ffa-87f3-9caed09ee25c,,,"[115, 151, 172, 1811, 278]"
,[114],"[94, 2992]","[94, 91, 1025, 2992, 97, 115, 172, 114, 278, 1811]",[98],f507c918-57c2-5569-875d-66ebfc9fe04e,,,"[91, 1025, 97, 115, 172, 278, 1811]"
"[1673, 3827]","[1811, 150, 112]","[2992, 115]","[1811, 150, 112, 1655, 145, 1673, 3827, 2992, 115, 2315]",[2992],b0bdb280-8c05-531e-98d9-f7b5403a6612,[1655],,"[145, 2315]"
[1435],[523],[2992],"[97, 151, 115, 1811, 278, 1435, 91, 523, 2992, 106]",[115],000e1777-660b-56b9-9888-cea36c3548e8,,,"[97, 151, 115, 1811, 278, 91, 106]"
[1435],,"[94, 2992]","[94, 151, 115, 2992, 91, 1025, 1435, 172, 278, 106]",[151],398f5a33-260b-5aff-8c04-aa8e9f9f1a6d,,,"[151, 115, 91, 1025, 172, 278, 106]"
[109],[523],"[115, 94, 167]","[97, 91, 98, 278, 115, 1811, 523, 94, 109, 167]",[151],281d3dc4-3c89-50e5-9123-2721a170479a,,,"[97, 91, 98, 278, 1811]"
[2774],,[92],"[98, 75, 167, 94, 115, 92, 91, 172, 2969, 2774]",[75],3ef70094-e071-58e4-99c5-36bfb1a3cc4b,"[75, 167, 94, 115, 91, 172]",,"[98, 2969]"
,[112],[94],"[94, 97, 151, 106, 91, 1811, 172, 278, 112, 92]",[2813],b1e4b42a-6046-5e34-a710-8fb5ed9ceea5,,,"[97, 151, 106, 91, 1811, 172, 278, 92]"
[1435],,[94],"[151, 97, 94, 115, 91, 278, 1811, 1025, 1435, 172]",[2813],f3670ece-3368-5a1d-8cb3-923e77ec0443,,,"[151, 97, 115, 91, 278, 1811, 1025, 172]"
[1435],"[847, 2969]","[115, 94]","[97, 151, 115, 278, 98, 847, 1811, 94, 2969, 1435]",[94],a55619a6-fb72-5aeb-9277-e4be03cb94af,,,"[97, 151, 278, 98, 1811]"
,[112],"[94, 2992]","[97, 94, 1025, 91, 2992, 1811, 172, 278, 112, 115]",[2813],436783e9-3638-588c-85c3-e255c67e3fa7,,,"[97, 1025, 91, 1811, 172, 278, 115]"
,,"[94, 2992]","[94, 97, 151, 91, 278, 172, 1811, 2992, 92, 106]",[2813],2021d485-380b-554a-8d55-3fe71bfcc045,,,"[97, 151, 91, 278, 172, 1811, 92, 106]"
"[157, 82]",[172],"[175, 167]","[151, 91, 217, 157, 172, 2315, 153, 175, 167, 82]",[97],b714b6e4-40bb-54d5-81a5-ea80c353e969,,,"[151, 91, 217, 2315, 153]"
[1435],[112],[2992],"[97, 151, 115, 1811, 278, 2992, 1435, 106, 91, 112]",[3048],8a21ee47-b702-52dc-b61a-c1e4f6ebe221,,,"[97, 151, 115, 1811, 278, 106, 91]"
,"[97, 75]","[131, 2992, 172, 151, 106]","[167, 98, 131, 2992, 97, 172, 173, 75, 151, 106]",[75],d50bf3f0-324a-5001-a255-439efc03bc42,,[173],"[167, 98]"
"[95, 109, 84, 2774]",[150],,"[1811, 217, 95, 278, 2315, 92, 109, 84, 150, 2774]",[95],e5d678e1-c631-5ad7-9ec8-c5806fbd7ee3,[92],,"[1811, 217, 278, 2315]"
"[1435, 217]",[112],[2992],"[97, 151, 1811, 115, 278, 1435, 2992, 112, 217, 106]",[1768],7a7de35d-2d07-5d5d-8e08-c22a9b4f73ac,,,"[97, 151, 1811, 115, 278, 106]"
,,"[94, 2992]","[97, 151, 94, 115, 91, 1025, 2992, 1811, 106, 278]",[151],e6770c38-d366-58ee-8a61-4f010627fde0,,,"[97, 151, 115, 91, 1025, 1811, 106, 278]"
,,[173],"[98, 97, 94, 115, 91, 167, 173, 2969, 151, 114]",[75],4996fb7e-1dab-5965-a5b2-da7473732839,"[97, 94, 115, 91, 167, 151]",,"[98, 2969, 114]"
,,[92],"[75, 94, 91, 115, 167, 97, 92, 151, 172, 98]",[75],7a7ed8d8-e348-58ac-bcfd-4a92d798e852,"[75, 94, 91, 115, 167, 97, 151, 172]",,[98]
"[1655, 1435, 2774, 526]",[107],"[131, 92, 151]","[2315, 131, 107, 1655, 92, 1435, 2774, 1673, 151, 526]",[94],f3669b1d-f709-542b-b1ff-792cb8656071,,,"[2315, 1673]"
[84],,,"[1811, 91, 278, 217, 3611, 2992, 84, 171, 1025, 847]",[131],54f69711-7c38-5f98-a5ec-bdd78ddb5827,"[217, 2992, 847]",,"[1811, 91, 278, 3611, 171, 1025]"
"[1435, 217, 145, 150]",,[115],"[523, 1655, 97, 1811, 1435, 217, 145, 150, 115, 109]",[114],f42d3b9e-6060-5250-bda8-6b444188bf7c,,,"[523, 1655, 97, 1811, 109]"
"[1435, 3471, 2774, 2978, 112, 3473, 3826]","[1402, 84]",,"[1435, 1402, 3471, 2774, 2978, 112, 2813, 3473, 3826, 84]",[98],5da87f1b-942f-57e6-9730-6bc672e802d7,[2813],,
"[1435, 150]",[112],[94],"[151, 97, 94, 1811, 115, 1435, 112, 106, 278, 150]",[1811],6931cdd9-8995-5075-8f7b-b5a466c986b8,,,"[151, 97, 1811, 115, 106, 278]"
[3484],"[109, 157, 3505, 2813]",[2992],"[1811, 109, 157, 97, 3505, 91, 2992, 115, 3484, 2813]",[85],b0693903-6efa-5f24-92f4-93ffe55c1d57,,,"[1811, 97, 91, 115]"
[1435],"[523, 1655, 112]",,"[97, 151, 1435, 278, 1811, 91, 115, 523, 1655, 112]",[131],6c26fc3e-c3a9-5dd4-bfb3-722a5c60089b,,,"[97, 151, 278, 1811, 91, 115]"
"[84, 1435]",[1655],[94],"[151, 97, 115, 94, 91, 1811, 278, 84, 1435, 1655]",[112],158c148f-a766-5eba-90a9-9749f550d929,,,"[151, 97, 115, 91, 1811, 278]"
"[217, 1435, 2315, 84]",[150],,"[217, 115, 1811, 150, 1435, 2315, 84, 97, 278, 3611]",[112],facc04b3-c850-5559-913b-ba4b144a63ae,,,"[115, 1811, 97, 278, 3611]"
[1435],,"[94, 2992, 131]","[94, 151, 115, 91, 172, 1025, 1435, 2992, 106, 131]",[1811],a6891116-28fa-55e1-b678-c53ea7a73a5b,,,"[151, 115, 91, 172, 1025, 106]"
[3481],[1971],"[98, 847]","[151, 1811, 91, 278, 1971, 115, 1025, 98, 847, 3481]",[85],82c0dac5-cb89-5ad5-90c7-d22202a4ad65,,,"[151, 1811, 91, 278, 115, 1025]"
[1435],"[523, 1655, 112]","[94, 2992]","[94, 1435, 151, 1811, 278, 172, 523, 1655, 112, 2992]",[1655],ec7f8063-4950-5227-af0e-ded168719986,,,"[151, 1811, 278, 172]"
"[150, 109, 1435]","[217, 825, 112, 1655]",,"[150, 217, 278, 825, 151, 97, 112, 109, 1435, 1655]",[97],926f9cea-6ac4-5256-bf23-429be4c37fb3,,,"[278, 151, 97]"
"[157, 3824, 3481, 3827]",[278],[172],"[172, 157, 278, 3824, 115, 1402, 3481, 2438, 1847, 3827]",[115],238f6589-d40e-5317-a1ea-1b78f4777690,[115],"[1402, 1847]",[2438]
[230],"[153, 1971, 847]",[175],"[92, 1025, 2774, 153, 1971, 230, 175, 847, 106, 151]",[115],83931cec-2ec5-57ef-8bcb-d978b1e5ea9e,[2774],,"[92, 1025, 106, 151]"
,[523],"[94, 2992, 98]","[94, 97, 151, 91, 1811, 278, 2992, 1025, 98, 523]",[1655],fa77e4a3-632e-5cbe-81df-47134e9ba223,,,"[97, 151, 91, 1811, 278, 1025]"
"[217, 1435, 1310]",[150],,"[115, 106, 217, 1435, 1811, 150, 171, 3611, 1310, 439]",[439],63f82742-5664-52ee-a48a-c8b0910d688d,,,"[115, 106, 1811, 171, 3611, 439]"
,,"[94, 2992, 98]","[94, 97, 91, 2992, 1025, 172, 1811, 278, 115, 98]",[112],5d462e80-dcb7-51ba-a7cc-67cb2531e2ba,,,"[97, 91, 1025, 172, 1811, 278, 115]"
[159],"[114, 890, 1971]",[847],"[114, 1025, 153, 847, 171, 91, 890, 1971, 159, 723]",[278],20c75e7b-8f1d-5b0b-8640-d73adeb52b21,,,"[1025, 153, 171, 91, 723]"
[217],"[109, 112]",[2992],"[1811, 106, 278, 217, 115, 151, 2992, 109, 112, 3611]",[171],cbf7100e-9c18-5a20-aae9-290f407312e3,,,"[1811, 106, 278, 115, 151, 3611]"
,,[2992],"[97, 115, 91, 1811, 2992, 1025, 278, 106, 172, 151]",[94],d391c70c-9cea-5413-b7dd-62d2ac13039a,,,"[97, 115, 91, 1811, 1025, 278, 106, 172, 151]"
"[95, 145]","[112, 1655]",,"[1811, 217, 112, 1655, 97, 95, 1673, 145, 2315, 151]",[94],29d28c9e-9d7e-566f-bec4-3b0930d5e137,,,"[1811, 217, 97, 1673, 2315, 151]"
"[145, 150, 1435, 217]",,[92],"[97, 523, 145, 1655, 1811, 95, 150, 1435, 217, 92]",[2992],c6107769-4a2f-5b6d-b48b-9fbc2d76f944,,,"[97, 523, 1655, 1811, 95]"
"[145, 1016]",[3025],[131],"[145, 1655, 131, 75, 523, 1016, 95, 97, 2020, 3025]",[75],1eb2af04-584e-544e-8a6e-6cd0d4aa4910,"[75, 97]",,"[1655, 523, 95, 2020]"
"[825, 3524, 3484]","[109, 84, 2813]",,"[109, 97, 151, 150, 84, 825, 3524, 3484, 2813, 115]",[84],5cdb5d03-ba72-5af0-807f-8f9b86227514,,,"[97, 151, 150, 115]"
"[84, 1435, 95]","[112, 3481]",,"[1811, 2315, 217, 278, 84, 1435, 95, 112, 3481, 1306]",[115],cb651f88-bd84-5e5c-86df-26f486b00a44,,,"[1811, 2315, 217, 278, 1306]"
"[109, 95, 1673]",[825],,"[75, 150, 97, 217, 151, 278, 825, 109, 95, 1673]",[75],193f163b-2903-5607-bd66-885cefb26d2f,"[75, 150, 217]",,"[97, 151, 278]"
,,"[94, 2992]","[97, 151, 94, 115, 2992, 91, 1025, 1811, 106, 278]",[3481],71ea67dc-2ab9-5b25-9f32-4c13bfaa1971,,,"[97, 151, 115, 91, 1025, 1811, 106, 278]"
[723],,"[94, 2992]","[97, 151, 1811, 91, 278, 94, 2992, 1025, 723, 171]",[278],1d092c42-1aa3-553b-93ff-c2d59f067f0c,,,"[97, 151, 1811, 91, 278, 1025, 171]"
"[84, 157, 3505]","[2813, 1435]",,"[1811, 84, 157, 150, 151, 97, 2813, 1435, 3505, 115]",[150],2e02f401-9b10-5a8a-a5c5-1a567bf3e393,,,"[1811, 150, 151, 97, 115]"
[1673],[825],,"[150, 75, 217, 825, 151, 94, 2992, 97, 115, 1673]",[75],a2cbf9fb-ad36-510b-a4d9-7fef8577a4b5,"[150, 75, 217, 94, 2992]",,"[151, 97, 115]"
,[847],"[94, 172]","[97, 91, 151, 92, 847, 278, 94, 172, 1025, 98]",[94],8af2b0da-6f55-5c6b-bc21-f69074a01f92,,,"[97, 91, 151, 92, 278, 1025, 98]"
,,"[92, 173]","[98, 97, 91, 115, 172, 167, 92, 151, 173, 114]",[75],909c800b-eb96-5b91-bacd-e4c7b746888c,"[97, 91, 115, 172, 167, 151]",,"[98, 114]"
[1435],[114],[94],"[97, 94, 91, 115, 172, 1025, 106, 114, 1435, 278]",[2813],34045ce6-1176-57f1-aafe-d507a33679d6,,,"[97, 91, 115, 172, 1025, 106, 278]"
,,[92],"[98, 75, 94, 91, 97, 115, 151, 167, 2969, 92]",[75],19fd29aa-ac0e-52dc-b915-5968a6f86106,"[75, 94, 91, 97, 115, 151, 167]",,"[98, 2969]"
"[851, 671]","[109, 153, 1811]","[82, 106]","[109, 82, 151, 97, 106, 851, 671, 153, 1811, 91]",[85],5e80abbd-8fd5-595e-8e78-f40e827acab4,,,"[151, 97, 91]"
[217],"[150, 723]",,"[97, 1811, 115, 217, 3611, 150, 278, 106, 723, 171]",[115],8b7b8c73-1e3c-5a94-b5fb-73016c04e4fc,,,"[97, 1811, 115, 3611, 278, 106, 171]"
"[145, 150]","[1673, 112, 1655, 1811, 523]","[151, 97]","[1673, 112, 1655, 1811, 523, 151, 97, 217, 145, 150]",[ 75 131],1f565e73-822d-5112-824d-0416b084ff2a,,,[217]
[1435],"[1811, 278, 150, 112]",[151],"[1811, 1435, 2315, 151, 97, 278, 217, 150, 98, 112]",[131],c76502fe-a267-51b9-a709-4c3b1701e1aa,[97],,"[2315, 217, 98]"
"[3481, 1435]","[1811, 3482]","[2992, 151]","[2992, 2315, 151, 3481, 157, 1435, 1811, 1025, 167, 3482]",[150],783ea32d-14ad-5987-8b15-5a62ffeeb535,,,"[2315, 157, 1025, 167]"
[890],[3611],"[98, 91]","[3482, 3481, 3483, 3611, 890, 3505, 1025, 173, 98, 91]",[115],a902c419-9169-5a03-af88-203dcffc2390,[1025],[173],"[3482, 3481, 3483, 3505]"
,"[109, 157, 3505, 2813]",[98],"[151, 109, 157, 97, 1811, 98, 3505, 2813, 171, 3611]",[112],1e3d814e-2ede-5f89-a115-629de7cf8a04,,,"[151, 97, 1811, 171, 3611]"
"[95, 1435, 1016, 109]","[112, 1655]",,"[1811, 217, 112, 2315, 97, 95, 1655, 1435, 1016, 109]",[94],b35fb4ea-2049-5e48-9ca6-0c1673bed5ca,,,"[1811, 217, 2315, 97]"
[1435],"[523, 112]",[94],"[151, 1811, 97, 115, 106, 94, 523, 3611, 112, 1435]",[1811],8cfcbd30-901d-5551-ac8e-77f73f597308,,,"[151, 1811, 97, 115, 106, 3611]"
[150],"[217, 825]",[94],"[278, 97, 217, 115, 150, 151, 825, 3611, 3514, 94]",[164],d7865495-30a9-5b77-b6b6-d547e154df3f,,,"[278, 97, 115, 151, 3611, 3514]"
"[1435, 3481]",[523],[94],"[97, 1435, 151, 1811, 523, 94, 3481, 278, 115, 1025]",[94],26548cba-fab2-514f-8ad4-6bebe59bef47,,,"[97, 151, 1811, 278, 115, 1025]"
,,"[94, 2992]","[97, 151, 94, 115, 91, 2992, 1025, 278, 106, 1811]",[2813],3765152f-ba04-5995-92b4-5787b3dd36e8,,,"[97, 151, 115, 91, 1025, 278, 106, 1811]"
"[1435, 84, 217, 2315]",[1655],[94],"[1435, 115, 278, 94, 84, 217, 1811, 1655, 106, 2315]",[97],496c81bf-a60d-5bfa-98f7-6958b75b2392,,,"[115, 278, 1811, 106]"
"[84, 217]","[1971, 112]",,"[91, 1811, 278, 1971, 112, 84, 106, 172, 115, 217]",[151],121fedc2-0b6e-5bb3-a517-c65c2efc6163,,,"[91, 1811, 278, 106, 172, 115]"
"[1400, 3254, 2315]","[1402, 87, 2969]",,"[1402, 87, 1400, 847, 2969, 3254, 98, 2813, 175, 2315]",[ 171 1435],7302393f-2d67-5ca0-bb32-50a9f022ed44,"[847, 98, 2813, 175]",,
[1435],[523],"[94, 2992]","[94, 151, 1435, 91, 278, 172, 2992, 1025, 1811, 523]",[523],27de2270-676c-5133-be4e-bc082b51fc3e,,,"[151, 91, 278, 172, 1025, 1811]"
,"[75, 97]","[131, 2992, 151, 172]","[167, 98, 131, 173, 75, 2992, 97, 151, 172, 2438]",[167],a4b8567b-987f-559d-8054-78eafed18a4a,,[173],"[167, 98, 2438]"
[1025],"[91, 75]","[131, 2992, 3275, 172]","[167, 98, 173, 131, 2992, 3275, 172, 1025, 91, 75]",[3481],812e9166-1aeb-5000-a65d-8cbc7e66f006,,[173],"[167, 98]"
,"[75, 97]","[131, 2992, 151]","[167, 98, 131, 173, 75, 2992, 2438, 97, 2816, 151]",[98],b013fc98-7320-5fb3-9bb3-44f366527dea,,[173],"[167, 98, 2438, 2816]"
,,"[2813, 167, 847, 94]","[87, 97, 75, 153, 106, 2813, 167, 847, 172, 94]",[75],0ff4e88a-30c4-53cc-99d9-f20ddf3ee706,,,"[87, 97, 75, 153, 106, 172]"
[439],,,"[115, 439, 94, 172, 1310, 159, 1025, 151, 106, 847]",[91],72ba6a71-ee03-5e17-a645-8a8e53eed741,"[94, 172, 1025, 151]",,"[115, 1310, 159, 106, 847]"
"[217, 1310]",[150],[94],"[115, 106, 75, 94, 87, 171, 217, 150, 439, 1310]",[3165],dbb9d4f9-bdf2-5d07-b59e-7be26430045a,,,"[115, 106, 75, 87, 171, 439]"
[890],,,"[167, 91, 153, 734, 159, 98, 94, 890, 75, 173]",[94],1997cde6-0c4b-56b9-a178-d3d76b9f2944,"[167, 91, 153, 159, 98, 94, 75, 173]",[734],
